team_id,team1_wins,team2_wins,team1_avgscore,team2_avgscore,team1_avgseed,team2_avgseed,pred
Q_771_780,0,1,0,51.0000,0,9,0
Q_771_781,0,2,0,77.5000,0,11,0
Q_771_786,0,23,0,73.9130,0,4,0
Q_771_789,0,10,0,70.2000,0,7,0
Q_771_793,0,21,0,76.0952,0,5,0
Q_771_814,0,2,0,86.5000,0,16,0
Q_771_817,0,3,0,70.6667,0,8,0
Q_771_825,0,6,0,74.8333,0,11,0
Q_771_827,0,4,0,75.2500,0,5,0
Q_771_828,0,1,0,60.0000,0,15,0
Q_771_830,0,1,0,84.0000,0,6,0
Q_771_835,0,3,0,83.0000,0,12,0
Q_771_843,0,14,0,74.7143,0,6,0
Q_771_846,0,2,0,83.0000,0,7,0
Q_771_849,0,18,0,67.9444,0,6,0
Q_771_853,0,14,0,75.5714,0,6,0
Q_772_775,0,0,0,0,0,12,0
Q_772_780,0,1,0,51.0000,0,9,0
Q_772_781,0,2,0,77.5000,0,11,0
Q_772_786,0,23,0,73.9130,0,4,0
Q_772_789,0,10,0,70.2000,0,7,0
Q_772_793,0,21,0,76.0952,0,5,0
Q_772_814,0,2,0,86.5000,0,16,0
Q_772_817,0,3,0,70.6667,0,8,0
Q_772_825,0,6,0,74.8333,0,11,0
Q_772_827,0,4,0,75.2500,0,5,0
Q_772_828,0,1,0,60.0000,0,15,0
Q_772_830,0,1,0,84.0000,0,6,0
Q_772_835,0,3,0,83.0000,0,12,0
Q_772_843,0,14,0,74.7143,0,6,0
Q_772_846,0,2,0,83.0000,0,7,0
Q_772_849,0,18,0,67.9444,0,6,0
Q_772_853,0,14,0,75.5714,0,6,0
Q_775_780,0,1,0,51.0000,12,9,0
Q_775_781,0,2,0,77.5000,12,11,0
Q_775_786,0,23,0,73.9130,12,4,0
Q_775_789,0,10,0,70.2000,12,7,0
Q_775_793,0,21,0,76.0952,12,5,0
Q_775_814,0,2,0,86.5000,12,16,0
Q_775_817,0,3,0,70.6667,12,8,0
Q_775_825,0,6,0,74.8333,12,11,0
Q_775_827,0,4,0,75.2500,12,5,0
Q_775_828,0,1,0,60.0000,12,15,0
Q_775_830,0,1,0,84.0000,12,6,0
Q_775_835,0,3,0,83.0000,12,12,0
Q_775_843,0,14,0,74.7143,12,6,0
Q_775_846,0,2,0,83.0000,12,7,0
Q_775_849,0,18,0,67.9444,12,6,0
Q_775_853,0,14,0,75.5714,12,6,0
Q_780_781,1,2,51.0000,77.5000,9,11,0
Q_780_786,1,23,51.0000,73.9130,9,4,0
Q_780_789,1,10,51.0000,70.2000,9,7,0
Q_780_793,1,21,51.0000,76.0952,9,5,0
Q_780_814,1,2,51.0000,86.5000,9,16,0
Q_780_817,1,3,51.0000,70.6667,9,8,0
Q_780_825,1,6,51.0000,74.8333,9,11,0
Q_780_827,1,4,51.0000,75.2500,9,5,0
Q_780_828,1,1,51.0000,60.0000,9,15,0
Q_780_830,1,1,51.0000,84.0000,9,6,0
Q_780_835,1,3,51.0000,83.0000,9,12,0
Q_780_843,1,14,51.0000,74.7143,9,6,0
Q_780_846,1,2,51.0000,83.0000,9,7,0
Q_780_849,1,18,51.0000,67.9444,9,6,0
Q_780_853,1,14,51.0000,75.5714,9,6,0
Q_781_786,2,23,77.5000,73.9130,11,4,0
Q_781_789,2,10,77.5000,70.2000,11,7,0
Q_781_793,2,21,77.5000,76.0952,11,5,0
Q_781_814,2,2,77.5000,86.5000,11,16,0
Q_781_817,2,3,77.5000,70.6667,11,8,0
Q_781_825,2,6,77.5000,74.8333,11,11,0
Q_781_827,2,4,77.5000,75.2500,11,5,0
Q_781_828,2,1,77.5000,60.0000,11,15,0
Q_781_830,2,1,77.5000,84.0000,11,6,0
Q_781_835,2,3,77.5000,83.0000,11,12,0
Q_781_843,2,14,77.5000,74.7143,11,6,0
Q_781_846,2,2,77.5000,83.0000,11,7,0
Q_781_849,2,18,77.5000,67.9444,11,6,0
Q_781_853,2,14,77.5000,75.5714,11,6,0
Q_786_789,23,10,73.9130,70.2000,4,7,0
Q_786_793,23,21,73.9130,76.0952,4,5,0
Q_786_814,23,2,73.9130,86.5000,4,16,0
Q_786_817,23,3,73.9130,70.6667,4,8,0
Q_786_825,23,6,73.9130,74.8333,4,11,0
Q_786_827,23,4,73.9130,75.2500,4,5,0
Q_786_828,23,1,73.9130,60.0000,4,15,0
Q_786_830,23,1,73.9130,84.0000,4,6,0
Q_786_835,23,3,73.9130,83.0000,4,12,0
Q_786_843,23,14,73.9130,74.7143,4,6,0
Q_786_846,23,2,73.9130,83.0000,4,7,0
Q_786_849,23,18,73.9130,67.9444,4,6,0
Q_786_853,23,14,73.9130,75.5714,4,6,0
Q_789_793,10,21,70.2000,76.0952,7,5,0
Q_789_814,10,2,70.2000,86.5000,7,16,0
Q_789_817,10,3,70.2000,70.6667,7,8,0
Q_789_825,10,6,70.2000,74.8333,7,11,0
Q_789_827,10,4,70.2000,75.2500,7,5,0
Q_789_828,10,1,70.2000,60.0000,7,15,0
Q_789_830,10,1,70.2000,84.0000,7,6,0
Q_789_835,10,3,70.2000,83.0000,7,12,0
Q_789_843,10,14,70.2000,74.7143,7,6,0
Q_789_846,10,2,70.2000,83.0000,7,7,0
Q_789_849,10,18,70.2000,67.9444,7,6,0
Q_789_853,10,14,70.2000,75.5714,7,6,0
Q_793_814,21,2,76.0952,86.5000,5,16,0
Q_793_817,21,3,76.0952,70.6667,5,8,0
Q_793_825,21,6,76.0952,74.8333,5,11,0
Q_793_827,21,4,76.0952,75.2500,5,5,0
Q_793_828,21,1,76.0952,60.0000,5,15,0
Q_793_830,21,1,76.0952,84.0000,5,6,0
Q_793_835,21,3,76.0952,83.0000,5,12,0
Q_793_843,21,14,76.0952,74.7143,5,6,0
Q_793_846,21,2,76.0952,83.0000,5,7,0
Q_793_849,21,18,76.0952,67.9444,5,6,0
Q_793_853,21,14,76.0952,75.5714,5,6,0
Q_814_817,2,3,86.5000,70.6667,16,8,0
Q_814_825,2,6,86.5000,74.8333,16,11,0
Q_814_827,2,4,86.5000,75.2500,16,5,0
Q_814_828,2,1,86.5000,60.0000,16,15,0
Q_814_830,2,1,86.5000,84.0000,16,6,0
Q_814_835,2,3,86.5000,83.0000,16,12,0
Q_814_843,2,14,86.5000,74.7143,16,6,0
Q_814_846,2,2,86.5000,83.0000,16,7,0
Q_814_849,2,18,86.5000,67.9444,16,6,0
Q_814_853,2,14,86.5000,75.5714,16,6,0
Q_817_825,3,6,70.6667,74.8333,8,11,0
Q_817_827,3,4,70.6667,75.2500,8,5,0
Q_817_828,3,1,70.6667,60.0000,8,15,0
Q_817_830,3,1,70.6667,84.0000,8,6,0
Q_817_835,3,3,70.6667,83.0000,8,12,0
Q_817_843,3,14,70.6667,74.7143,8,6,0
Q_817_846,3,2,70.6667,83.0000,8,7,0
Q_817_849,3,18,70.6667,67.9444,8,6,0
Q_817_853,3,14,70.6667,75.5714,8,6,0
Q_825_827,6,4,74.8333,75.2500,11,5,0
Q_825_828,6,1,74.8333,60.0000,11,15,0
Q_825_830,6,1,74.8333,84.0000,11,6,0
Q_825_835,6,3,74.8333,83.0000,11,12,0
Q_825_843,6,14,74.8333,74.7143,11,6,0
Q_825_846,6,2,74.8333,83.0000,11,7,0
Q_825_849,6,18,74.8333,67.9444,11,6,0
Q_825_853,6,14,74.8333,75.5714,11,6,0
Q_827_828,4,1,75.2500,60.0000,5,15,0
Q_827_830,4,1,75.2500,84.0000,5,6,0
Q_827_835,4,3,75.2500,83.0000,5,12,0
Q_827_843,4,14,75.2500,74.7143,5,6,0
Q_827_846,4,2,75.2500,83.0000,5,7,0
Q_827_849,4,18,75.2500,67.9444,5,6,0
Q_827_853,4,14,75.2500,75.5714,5,6,0
Q_828_830,1,1,60.0000,84.0000,15,6,0
Q_828_835,1,3,60.0000,83.0000,15,12,0
Q_828_843,1,14,60.0000,74.7143,15,6,0
Q_828_846,1,2,60.0000,83.0000,15,7,0
Q_828_849,1,18,60.0000,67.9444,15,6,0
Q_828_853,1,14,60.0000,75.5714,15,6,0
Q_830_835,1,3,84.0000,83.0000,6,12,0
Q_830_843,1,14,84.0000,74.7143,6,6,0
Q_830_846,1,2,84.0000,83.0000,6,7,0
Q_830_849,1,18,84.0000,67.9444,6,6,0
Q_830_853,1,14,84.0000,75.5714,6,6,0
Q_835_843,3,14,83.0000,74.7143,12,6,0
Q_835_846,3,2,83.0000,83.0000,12,7,0
Q_835_849,3,18,83.0000,67.9444,12,6,0
Q_835_853,3,14,83.0000,75.5714,12,6,0
Q_843_846,14,2,74.7143,83.0000,6,7,0
Q_843_849,14,18,74.7143,67.9444,6,6,0
Q_843_853,14,14,74.7143,75.5714,6,6,0
Q_846_849,2,18,83.0000,67.9444,7,6,0
Q_846_853,2,14,83.0000,75.5714,7,6,0
Q_849_853,18,14,67.9444,75.5714,6,6,0
R_503_507,0,0,0,0,14,14,0
R_503_511,0,31,0,81.5806,14,4,0
R_503_522,0,0,0,0,14,14,0
R_503_526,0,0,0,0,14,14,0
R_503_533,0,2,0,61.5000,14,12,0
R_503_535,0,16,0,65.6250,14,9,0
R_503_539,0,5,0,73.0000,14,8,0
R_503_549,0,15,0,74.6000,14,4,0
R_503_556,0,2,0,74.0000,14,10,0
R_503_557,0,0,0,0,14,12,0
R_503_562,0,3,0,67.6667,14,9,0
R_503_568,0,3,0,76.3333,14,13,0
R_503_577,0,40,0,78.9000,14,2,0
R_503_591,0,0,0,0,14,0,0
R_503_592,0,28,0,77.3214,14,4,0
R_503_603,0,13,0,74.6923,14,5,0
R_503_607,0,17,0,79.0000,14,7,0
R_503_612,0,0,0,0,14,12,0
R_503_623,0,18,0,77.7222,14,5,0
R_503_625,0,12,0,78.9167,14,6,0
R_503_627,0,0,0,0,14,13,0
R_503_629,0,8,0,74.7500,14,5,0
R_503_635,0,0,0,0,14,0,0
R_503_636,0,42,0,80.2857,14,2,0
R_503_637,0,6,0,81.6667,14,7,0
R_503_641,0,0,0,0,14,0,0
R_503_645,0,0,0,0,14,16,0
R_503_648,0,0,0,0,14,14,0
R_503_651,0,21,0,76.1905,14,5,0
R_503_660,0,11,0,74.0909,14,6,0
R_503_666,0,14,0,79.2857,14,5,0
R_503_668,0,4,0,75.7500,14,6,0
R_503_670,0,3,0,72.3333,14,6,0
R_503_671,0,37,0,72.6757,14,4,0
R_503_672,0,0,0,0,14,0,0
R_503_673,0,4,0,81.0000,14,7,0
R_503_674,0,3,0,67.6667,14,6,0
R_503_676,0,9,0,83.2222,14,7,0
R_503_680,0,1,0,87.0000,14,14,0
R_503_693,0,0,0,0,14,0,0
R_503_695,0,7,0,67.5714,14,8,0
R_503_701,0,6,0,67.5000,14,6,0
R_503_702,0,0,0,0,14,13,0
R_503_708,0,41,0,81.8780,14,2,0
R_503_716,0,2,0,67.5000,14,15,0
R_503_717,0,6,0,73.3333,14,5,0
R_503_720,0,20,0,77.3500,14,3,0
R_503_721,0,15,0,76.2000,14,5,0
R_503_722,0,13,0,72.7692,14,6,0
R_503_725,0,6,0,75.6667,14,5,0
R_503_727,0,2,0,72.5000,14,11,0
R_503_731,0,15,0,74.0000,14,3,0
R_503_748,0,0,0,0,14,14,0
R_503_754,0,2,0,69.5000,14,8,0
R_503_773,0,0,0,0,14,16,0
R_503_780,0,2,0,56.0000,14,9,0
R_503_781,0,2,0,77.5000,14,10,0
R_503_786,0,26,0,73.5000,14,3,0
R_503_789,0,10,0,70.2000,14,7,0
R_503_810,0,26,0,74.0769,14,4,0
R_503_817,0,3,0,70.6667,14,8,0
R_503_825,0,7,0,73.0000,14,11,0
R_503_826,0,2,0,76.5000,14,14,0
R_503_829,0,14,0,77.1429,14,5,0
R_503_835,0,4,0,77.0000,14,12,0
R_503_846,0,2,0,83.0000,14,6,0
R_503_849,0,20,0,67.8000,14,5,0
R_507_511,0,31,0,81.5806,14,4,0
R_507_522,0,0,0,0,14,14,0
R_507_526,0,0,0,0,14,14,0
R_507_533,0,2,0,61.5000,14,12,0
R_507_535,0,16,0,65.6250,14,9,0
R_507_539,0,5,0,73.0000,14,8,0
R_507_549,0,15,0,74.6000,14,4,0
R_507_556,0,2,0,74.0000,14,10,0
R_507_557,0,0,0,0,14,12,0
R_507_562,0,3,0,67.6667,14,9,0
R_507_568,0,3,0,76.3333,14,13,0
R_507_577,0,40,0,78.9000,14,2,0
R_507_591,0,0,0,0,14,0,0
R_507_592,0,28,0,77.3214,14,4,0
R_507_603,0,13,0,74.6923,14,5,0
R_507_607,0,17,0,79.0000,14,7,0
R_507_612,0,0,0,0,14,12,0
R_507_623,0,18,0,77.7222,14,5,0
R_507_625,0,12,0,78.9167,14,6,0
R_507_627,0,0,0,0,14,13,0
R_507_629,0,8,0,74.7500,14,5,0
R_507_635,0,0,0,0,14,0,0
R_507_636,0,42,0,80.2857,14,2,0
R_507_637,0,6,0,81.6667,14,7,0
R_507_641,0,0,0,0,14,0,0
R_507_645,0,0,0,0,14,16,0
R_507_648,0,0,0,0,14,14,0
R_507_651,0,21,0,76.1905,14,5,0
R_507_660,0,11,0,74.0909,14,6,0
R_507_666,0,14,0,79.2857,14,5,0
R_507_668,0,4,0,75.7500,14,6,0
R_507_670,0,3,0,72.3333,14,6,0
R_507_671,0,37,0,72.6757,14,4,0
R_507_672,0,0,0,0,14,0,0
R_507_673,0,4,0,81.0000,14,7,0
R_507_674,0,3,0,67.6667,14,6,0
R_507_676,0,9,0,83.2222,14,7,0
R_507_680,0,1,0,87.0000,14,14,0
R_507_693,0,0,0,0,14,0,0
R_507_695,0,7,0,67.5714,14,8,0
R_507_701,0,6,0,67.5000,14,6,0
R_507_702,0,0,0,0,14,13,0
R_507_708,0,41,0,81.8780,14,2,0
R_507_716,0,2,0,67.5000,14,15,0
R_507_717,0,6,0,73.3333,14,5,0
R_507_720,0,20,0,77.3500,14,3,0
R_507_721,0,15,0,76.2000,14,5,0
R_507_722,0,13,0,72.7692,14,6,0
R_507_725,0,6,0,75.6667,14,5,0
R_507_727,0,2,0,72.5000,14,11,0
R_507_731,0,15,0,74.0000,14,3,0
R_507_748,0,0,0,0,14,14,0
R_507_754,0,2,0,69.5000,14,8,0
R_507_773,0,0,0,0,14,16,0
R_507_780,0,2,0,56.0000,14,9,0
R_507_781,0,2,0,77.5000,14,10,0
R_507_786,0,26,0,73.5000,14,3,0
R_507_789,0,10,0,70.2000,14,7,0
R_507_810,0,26,0,74.0769,14,4,0
R_507_817,0,3,0,70.6667,14,8,0
R_507_825,0,7,0,73.0000,14,11,0
R_507_826,0,2,0,76.5000,14,14,0
R_507_829,0,14,0,77.1429,14,5,0
R_507_835,0,4,0,77.0000,14,12,0
R_507_846,0,2,0,83.0000,14,6,0
R_507_849,0,20,0,67.8000,14,5,0
R_511_522,31,0,81.5806,0,4,14,0
R_511_526,31,0,81.5806,0,4,14,0
R_511_533,31,2,81.5806,61.5000,4,12,0
R_511_535,31,16,81.5806,65.6250,4,9,0
R_511_539,31,5,81.5806,73.0000,4,8,0
R_511_549,31,15,81.5806,74.6000,4,4,0
R_511_556,31,2,81.5806,74.0000,4,10,0
R_511_557,31,0,81.5806,0,4,12,0
R_511_562,31,3,81.5806,67.6667,4,9,0
R_511_568,31,3,81.5806,76.3333,4,13,0
R_511_577,31,40,81.5806,78.9000,4,2,0
R_511_591,31,0,81.5806,0,4,0,0
R_511_592,31,28,81.5806,77.3214,4,4,0
R_511_603,31,13,81.5806,74.6923,4,5,0
R_511_607,31,17,81.5806,79.0000,4,7,0
R_511_612,31,0,81.5806,0,4,12,0
R_511_623,31,18,81.5806,77.7222,4,5,0
R_511_625,31,12,81.5806,78.9167,4,6,0
R_511_627,31,0,81.5806,0,4,13,0
R_511_629,31,8,81.5806,74.7500,4,5,0
R_511_635,31,0,81.5806,0,4,0,0
R_511_636,31,42,81.5806,80.2857,4,2,0
R_511_637,31,6,81.5806,81.6667,4,7,0
R_511_641,31,0,81.5806,0,4,0,0
R_511_645,31,0,81.5806,0,4,16,0
R_511_648,31,0,81.5806,0,4,14,0
R_511_651,31,21,81.5806,76.1905,4,5,0
R_511_660,31,11,81.5806,74.0909,4,6,0
R_511_666,31,14,81.5806,79.2857,4,5,0
R_511_668,31,4,81.5806,75.7500,4,6,0
R_511_670,31,3,81.5806,72.3333,4,6,0
R_511_671,31,37,81.5806,72.6757,4,4,0
R_511_672,31,0,81.5806,0,4,0,0
R_511_673,31,4,81.5806,81.0000,4,7,0
R_511_674,31,3,81.5806,67.6667,4,6,0
R_511_676,31,9,81.5806,83.2222,4,7,0
R_511_680,31,1,81.5806,87.0000,4,14,0
R_511_693,31,0,81.5806,0,4,0,0
R_511_695,31,7,81.5806,67.5714,4,8,0
R_511_701,31,6,81.5806,67.5000,4,6,0
R_511_702,31,0,81.5806,0,4,13,0
R_511_708,31,41,81.5806,81.8780,4,2,0
R_511_716,31,2,81.5806,67.5000,4,15,0
R_511_717,31,6,81.5806,73.3333,4,5,0
R_511_720,31,20,81.5806,77.3500,4,3,0
R_511_721,31,15,81.5806,76.2000,4,5,0
R_511_722,31,13,81.5806,72.7692,4,6,0
R_511_725,31,6,81.5806,75.6667,4,5,0
R_511_727,31,2,81.5806,72.5000,4,11,0
R_511_731,31,15,81.5806,74.0000,4,3,0
R_511_748,31,0,81.5806,0,4,14,0
R_511_754,31,2,81.5806,69.5000,4,8,0
R_511_773,31,0,81.5806,0,4,16,0
R_511_780,31,2,81.5806,56.0000,4,9,0
R_511_781,31,2,81.5806,77.5000,4,10,0
R_511_786,31,26,81.5806,73.5000,4,3,0
R_511_789,31,10,81.5806,70.2000,4,7,0
R_511_810,31,26,81.5806,74.0769,4,4,0
R_511_817,31,3,81.5806,70.6667,4,8,0
R_511_825,31,7,81.5806,73.0000,4,11,0
R_511_826,31,2,81.5806,76.5000,4,14,0
R_511_829,31,14,81.5806,77.1429,4,5,0
R_511_835,31,4,81.5806,77.0000,4,12,0
R_511_846,31,2,81.5806,83.0000,4,6,0
R_511_849,31,20,81.5806,67.8000,4,5,0
R_522_526,0,0,0,0,14,14,0
R_522_533,0,2,0,61.5000,14,12,0
R_522_535,0,16,0,65.6250,14,9,0
R_522_539,0,5,0,73.0000,14,8,0
R_522_549,0,15,0,74.6000,14,4,0
R_522_556,0,2,0,74.0000,14,10,0
R_522_557,0,0,0,0,14,12,0
R_522_562,0,3,0,67.6667,14,9,0
R_522_568,0,3,0,76.3333,14,13,0
R_522_577,0,40,0,78.9000,14,2,0
R_522_591,0,0,0,0,14,0,0
R_522_592,0,28,0,77.3214,14,4,0
R_522_603,0,13,0,74.6923,14,5,0
R_522_607,0,17,0,79.0000,14,7,0
R_522_612,0,0,0,0,14,12,0
R_522_623,0,18,0,77.7222,14,5,0
R_522_625,0,12,0,78.9167,14,6,0
R_522_627,0,0,0,0,14,13,0
R_522_629,0,8,0,74.7500,14,5,0
R_522_635,0,0,0,0,14,0,0
R_522_636,0,42,0,80.2857,14,2,0
R_522_637,0,6,0,81.6667,14,7,0
R_522_641,0,0,0,0,14,0,0
R_522_645,0,0,0,0,14,16,0
R_522_648,0,0,0,0,14,14,0
R_522_651,0,21,0,76.1905,14,5,0
R_522_660,0,11,0,74.0909,14,6,0
R_522_666,0,14,0,79.2857,14,5,0
R_522_668,0,4,0,75.7500,14,6,0
R_522_670,0,3,0,72.3333,14,6,0
R_522_671,0,37,0,72.6757,14,4,0
R_522_672,0,0,0,0,14,0,0
R_522_673,0,4,0,81.0000,14,7,0
R_522_674,0,3,0,67.6667,14,6,0
R_522_676,0,9,0,83.2222,14,7,0
R_522_680,0,1,0,87.0000,14,14,0
R_522_693,0,0,0,0,14,0,0
R_522_695,0,7,0,67.5714,14,8,0
R_522_701,0,6,0,67.5000,14,6,0
R_522_702,0,0,0,0,14,13,0
R_522_708,0,41,0,81.8780,14,2,0
R_522_716,0,2,0,67.5000,14,15,0
R_522_717,0,6,0,73.3333,14,5,0
R_522_720,0,20,0,77.3500,14,3,0
R_522_721,0,15,0,76.2000,14,5,0
R_522_722,0,13,0,72.7692,14,6,0
R_522_725,0,6,0,75.6667,14,5,0
R_522_727,0,2,0,72.5000,14,11,0
R_522_731,0,15,0,74.0000,14,3,0
R_522_748,0,0,0,0,14,14,0
R_522_754,0,2,0,69.5000,14,8,0
R_522_773,0,0,0,0,14,16,0
R_522_780,0,2,0,56.0000,14,9,0
R_522_781,0,2,0,77.5000,14,10,0
R_522_786,0,26,0,73.5000,14,3,0
R_522_789,0,10,0,70.2000,14,7,0
R_522_810,0,26,0,74.0769,14,4,0
R_522_817,0,3,0,70.6667,14,8,0
R_522_825,0,7,0,73.0000,14,11,0
R_522_826,0,2,0,76.5000,14,14,0
R_522_829,0,14,0,77.1429,14,5,0
R_522_835,0,4,0,77.0000,14,12,0
R_522_846,0,2,0,83.0000,14,6,0
R_522_849,0,20,0,67.8000,14,5,0
R_526_533,0,2,0,61.5000,14,12,0
R_526_535,0,16,0,65.6250,14,9,0
R_526_539,0,5,0,73.0000,14,8,0
R_526_549,0,15,0,74.6000,14,4,0
R_526_556,0,2,0,74.0000,14,10,0
R_526_557,0,0,0,0,14,12,0
R_526_562,0,3,0,67.6667,14,9,0
R_526_568,0,3,0,76.3333,14,13,0
R_526_577,0,40,0,78.9000,14,2,0
R_526_591,0,0,0,0,14,0,0
R_526_592,0,28,0,77.3214,14,4,0
R_526_603,0,13,0,74.6923,14,5,0
R_526_607,0,17,0,79.0000,14,7,0
R_526_612,0,0,0,0,14,12,0
R_526_623,0,18,0,77.7222,14,5,0
R_526_625,0,12,0,78.9167,14,6,0
R_526_627,0,0,0,0,14,13,0
R_526_629,0,8,0,74.7500,14,5,0
R_526_635,0,0,0,0,14,0,0
R_526_636,0,42,0,80.2857,14,2,0
R_526_637,0,6,0,81.6667,14,7,0
R_526_641,0,0,0,0,14,0,0
R_526_645,0,0,0,0,14,16,0
R_526_648,0,0,0,0,14,14,0
R_526_651,0,21,0,76.1905,14,5,0
R_526_660,0,11,0,74.0909,14,6,0
R_526_666,0,14,0,79.2857,14,5,0
R_526_668,0,4,0,75.7500,14,6,0
R_526_670,0,3,0,72.3333,14,6,0
R_526_671,0,37,0,72.6757,14,4,0
R_526_672,0,0,0,0,14,0,0
R_526_673,0,4,0,81.0000,14,7,0
R_526_674,0,3,0,67.6667,14,6,0
R_526_676,0,9,0,83.2222,14,7,0
R_526_680,0,1,0,87.0000,14,14,0
R_526_693,0,0,0,0,14,0,0
R_526_695,0,7,0,67.5714,14,8,0
R_526_701,0,6,0,67.5000,14,6,0
R_526_702,0,0,0,0,14,13,0
R_526_708,0,41,0,81.8780,14,2,0
R_526_716,0,2,0,67.5000,14,15,0
R_526_717,0,6,0,73.3333,14,5,0
R_526_720,0,20,0,77.3500,14,3,0
R_526_721,0,15,0,76.2000,14,5,0
R_526_722,0,13,0,72.7692,14,6,0
R_526_725,0,6,0,75.6667,14,5,0
R_526_727,0,2,0,72.5000,14,11,0
R_526_731,0,15,0,74.0000,14,3,0
R_526_748,0,0,0,0,14,14,0
R_526_754,0,2,0,69.5000,14,8,0
R_526_773,0,0,0,0,14,16,0
R_526_780,0,2,0,56.0000,14,9,0
R_526_781,0,2,0,77.5000,14,10,0
R_526_786,0,26,0,73.5000,14,3,0
R_526_789,0,10,0,70.2000,14,7,0
R_526_810,0,26,0,74.0769,14,4,0
R_526_817,0,3,0,70.6667,14,8,0
R_526_825,0,7,0,73.0000,14,11,0
R_526_826,0,2,0,76.5000,14,14,0
R_526_829,0,14,0,77.1429,14,5,0
R_526_835,0,4,0,77.0000,14,12,0
R_526_846,0,2,0,83.0000,14,6,0
R_526_849,0,20,0,67.8000,14,5,0
R_533_535,2,16,61.5000,65.6250,12,9,0
R_533_539,2,5,61.5000,73.0000,12,8,0
R_533_549,2,15,61.5000,74.6000,12,4,0
R_533_556,2,2,61.5000,74.0000,12,10,0
R_533_557,2,0,61.5000,0,12,12,0
R_533_562,2,3,61.5000,67.6667,12,9,0
R_533_568,2,3,61.5000,76.3333,12,13,0
R_533_577,2,40,61.5000,78.9000,12,2,0
R_533_591,2,0,61.5000,0,12,0,0
R_533_592,2,28,61.5000,77.3214,12,4,0
R_533_603,2,13,61.5000,74.6923,12,5,0
R_533_607,2,17,61.5000,79.0000,12,7,0
R_533_612,2,0,61.5000,0,12,12,0
R_533_623,2,18,61.5000,77.7222,12,5,0
R_533_625,2,12,61.5000,78.9167,12,6,0
R_533_627,2,0,61.5000,0,12,13,0
R_533_629,2,8,61.5000,74.7500,12,5,0
R_533_635,2,0,61.5000,0,12,0,0
R_533_636,2,42,61.5000,80.2857,12,2,0
R_533_637,2,6,61.5000,81.6667,12,7,0
R_533_641,2,0,61.5000,0,12,0,0
R_533_645,2,0,61.5000,0,12,16,0
R_533_648,2,0,61.5000,0,12,14,0
R_533_651,2,21,61.5000,76.1905,12,5,0
R_533_660,2,11,61.5000,74.0909,12,6,0
R_533_666,2,14,61.5000,79.2857,12,5,0
R_533_668,2,4,61.5000,75.7500,12,6,0
R_533_670,2,3,61.5000,72.3333,12,6,0
R_533_671,2,37,61.5000,72.6757,12,4,0
R_533_672,2,0,61.5000,0,12,0,0
R_533_673,2,4,61.5000,81.0000,12,7,0
R_533_674,2,3,61.5000,67.6667,12,6,0
R_533_676,2,9,61.5000,83.2222,12,7,0
R_533_680,2,1,61.5000,87.0000,12,14,0
R_533_693,2,0,61.5000,0,12,0,0
R_533_695,2,7,61.5000,67.5714,12,8,0
R_533_701,2,6,61.5000,67.5000,12,6,0
R_533_702,2,0,61.5000,0,12,13,0
R_533_708,2,41,61.5000,81.8780,12,2,0
R_533_716,2,2,61.5000,67.5000,12,15,0
R_533_717,2,6,61.5000,73.3333,12,5,0
R_533_720,2,20,61.5000,77.3500,12,3,0
R_533_721,2,15,61.5000,76.2000,12,5,0
R_533_722,2,13,61.5000,72.7692,12,6,0
R_533_725,2,6,61.5000,75.6667,12,5,0
R_533_727,2,2,61.5000,72.5000,12,11,0
R_533_731,2,15,61.5000,74.0000,12,3,0
R_533_748,2,0,61.5000,0,12,14,0
R_533_754,2,2,61.5000,69.5000,12,8,0
R_533_773,2,0,61.5000,0,12,16,0
R_533_780,2,2,61.5000,56.0000,12,9,0
R_533_781,2,2,61.5000,77.5000,12,10,0
R_533_786,2,26,61.5000,73.5000,12,3,0
R_533_789,2,10,61.5000,70.2000,12,7,0
R_533_810,2,26,61.5000,74.0769,12,4,0
R_533_817,2,3,61.5000,70.6667,12,8,0
R_533_825,2,7,61.5000,73.0000,12,11,0
R_533_826,2,2,61.5000,76.5000,12,14,0
R_533_829,2,14,61.5000,77.1429,12,5,0
R_533_835,2,4,61.5000,77.0000,12,12,0
R_533_846,2,2,61.5000,83.0000,12,6,0
R_533_849,2,20,61.5000,67.8000,12,5,0
R_535_539,16,5,65.6250,73.0000,9,8,0
R_535_549,16,15,65.6250,74.6000,9,4,0
R_535_556,16,2,65.6250,74.0000,9,10,0
R_535_557,16,0,65.6250,0,9,12,0
R_535_562,16,3,65.6250,67.6667,9,9,0
R_535_568,16,3,65.6250,76.3333,9,13,0
R_535_577,16,40,65.6250,78.9000,9,2,0
R_535_591,16,0,65.6250,0,9,0,0
R_535_592,16,28,65.6250,77.3214,9,4,0
R_535_603,16,13,65.6250,74.6923,9,5,0
R_535_607,16,17,65.6250,79.0000,9,7,0
R_535_612,16,0,65.6250,0,9,12,0
R_535_623,16,18,65.6250,77.7222,9,5,0
R_535_625,16,12,65.6250,78.9167,9,6,0
R_535_627,16,0,65.6250,0,9,13,0
R_535_629,16,8,65.6250,74.7500,9,5,0
R_535_635,16,0,65.6250,0,9,0,0
R_535_636,16,42,65.6250,80.2857,9,2,0
R_535_637,16,6,65.6250,81.6667,9,7,0
R_535_641,16,0,65.6250,0,9,0,0
