pred,season,team1,team2,team1_wins,team1_wscore,team1_seed,team2_wins,team2_wscore,team2_seed
0,A,680,701,0,0,0,1,69,7
0,B,680,701,0,0,0,1,59,3
0,C,680,701,0,0,0,1,79,4
0,D,680,701,0,0,0,1,61,9
1,K,680,701,1,87,12,0,0,0
0,O,680,701,0,0,0,1,62,3
0,Q,680,701,0,0,0,1,75,5
1,K,680,702,1,87,12,0,0,0
1,K,680,707,1,87,12,0,0,0
0,Q,680,707,0,0,0,1,86,15
0,A,680,708,0,0,0,1,83,6
0,B,680,708,0,0,0,4,315,1
0,C,680,708,0,0,0,4,329,1
0,E,680,708,0,0,0,4,277,8
0,F,680,708,0,0,0,1,70,2
0,I,680,708,0,0,0,1,63,6
0,J,680,708,0,0,0,6,505,1
1,K,680,708,1,87,12,1,69,3
0,L,680,708,0,0,0,3,241,1
0,M,680,708,0,0,0,4,372,1
0,N,680,708,0,0,0,6,527,1
0,P,680,708,0,0,0,3,269,2
0,Q,680,708,0,0,0,3,237,1
0,R,680,708,0,0,0,1,78,8
0,F,680,717,0,0,0,1,83,6
0,G,680,717,0,0,0,1,82,8
0,H,680,717,0,0,0,2,138,5
1,K,680,717,1,87,12,0,0,0
0,M,680,717,0,0,0,1,68,5
0,P,680,717,0,0,0,1,69,2
1,K,680,719,1,87,12,0,0,0
0,O,680,719,0,0,0,1,97,14
0,Q,680,719,0,0,0,2,127,13
0,D,680,720,0,0,0,4,296,4
0,E,680,720,0,0,0,1,87,3
0,G,680,720,0,0,0,1,69,4
1,K,680,720,1,87,12,1,70,2
0,L,680,720,0,0,0,5,400,1
0,O,680,720,0,0,0,2,143,2
0,P,680,720,0,0,0,2,173,1
0,Q,680,720,0,0,0,4,309,2
0,R,680,720,0,0,0,3,246,2
0,A,680,738,0,0,0,1,73,1
0,B,680,738,0,0,0,1,83,8
0,C,680,738,0,0,0,2,175,2
0,D,680,738,0,0,0,2,131,10
0,E,680,738,0,0,0,3,203,6
0,H,680,738,0,0,0,1,80,9
1,K,680,738,1,87,12,0,0,0
0,L,680,738,0,0,0,1,72,9
0,M,680,738,0,0,0,1,90,6
0,N,680,738,0,0,0,2,137,5
0,O,680,738,0,0,0,2,135,4
0,P,680,738,0,0,0,1,65,3
0,Q,680,738,0,0,0,1,72,10
1,K,680,748,1,87,12,0,0,0
1,K,680,754,1,87,12,0,0,0
0,P,680,754,0,0,0,2,139,2
0,R,680,754,0,0,0,1,70,7
1,K,680,771,1,87,12,0,0,0
0,Q,680,771,0,0,0,2,123,12
1,K,680,772,1,87,12,0,0,0
1,K,680,775,1,87,12,0,0,0
0,C,680,780,0,0,0,1,51,10
1,K,680,780,1,87,12,0,0,0
0,Q,680,780,0,0,0,1,61,9
0,R,680,780,0,0,0,1,64,4
1,K,680,781,1,87,12,0,0,0
0,O,680,781,0,0,0,2,155,10
0,R,680,781,0,0,0,1,67,11
0,A,680,786,0,0,0,5,377,4
0,C,680,786,0,0,0,2,119,5
0,E,680,786,0,0,0,2,131,4
0,F,680,786,0,0,0,1,79,5
0,H,680,786,0,0,0,6,462,3
0,I,680,786,0,0,0,2,152,5
1,K,680,786,1,87,12,0,0,0
0,N,680,786,0,0,0,2,137,3
0,O,680,786,0,0,0,2,166,1
0,P,680,786,0,0,0,1,77,3
0,Q,680,786,0,0,0,3,211,1
0,R,680,786,0,0,0,4,263,4
0,A,680,789,0,0,0,1,61,7
0,B,680,789,0,0,0,1,62,9
0,D,680,789,0,0,0,3,202,6
0,E,680,789,0,0,0,1,73,2
0,F,680,789,0,0,0,3,238,11
1,K,680,789,1,87,12,0,0,0
0,P,680,789,0,0,0,1,66,7
0,R,680,789,0,0,0,1,76,9
0,A,680,793,0,0,0,1,80,10
0,B,680,793,0,0,0,2,153,10
0,E,680,793,0,0,0,1,77,5
0,G,680,793,0,0,0,2,138,6
0,H,680,793,0,0,0,4,326,1
0,I,680,793,0,0,0,2,144,3
1,K,680,793,1,87,12,3,209,2
0,L,680,793,0,0,0,1,79,4
0,M,680,793,0,0,0,3,231,2
0,N,680,793,0,0,0,1,76,7
0,P,680,793,0,0,0,1,85,4
0,H,680,814,0,0,0,1,92,16
1,K,680,814,1,87,12,0,0,0
0,P,680,814,0,0,0,1,81,16
1,K,680,817,1,87,12,0,0,0
0,L,680,817,0,0,0,2,141,7
0,M,680,817,0,0,0,1,71,8
1,K,680,825,1,87,12,0,0,0
0,L,680,825,0,0,0,1,79,11
0,P,680,825,0,0,0,5,370,11
0,Q,680,825,0,0,0,1,62,12
0,R,680,825,0,0,0,1,88,5
0,I,680,827,0,0,0,2,146,6
1,K,680,827,1,87,12,0,0,0
0,L,680,827,0,0,0,2,155,6
0,Q,680,827,0,0,0,1,79,5
0,J,680,828,0,0,0,1,60,13
1,K,680,828,1,87,12,0,0,0
0,Q,680,828,0,0,0,1,71,16
1,K,680,830,1,87,12,0,0,0
0,L,680,830,0,0,0,1,84,4
1,K,680,835,1,87,12,0,0,0
0,M,680,835,0,0,0,2,173,12
0,N,680,835,0,0,0,1,76,12
0,Q,680,835,0,0,0,1,59,16
0,C,680,843,0,0,0,2,157,10
0,J,680,843,0,0,0,3,239,7
1,K,680,843,1,87,12,2,131,6
0,M,680,843,0,0,0,2,148,7
0,O,680,843,0,0,0,4,287,2
0,P,680,843,0,0,0,1,84,5
1,K,680,846,1,87,12,2,166,7
0,R,680,846,0,0,0,4,291,9
0,E,680,849,0,0,0,4,257,8
0,G,680,849,0,0,0,1,80,8
0,H,680,849,0,0,0,2,142,5
0,I,680,849,0,0,0,1,76,6
0,J,680,849,0,0,0,3,193,6
1,K,680,849,1,87,12,0,0,0
0,L,680,849,0,0,0,1,76,2
0,M,680,849,0,0,0,2,143,3
0,N,680,849,0,0,0,1,61,12
0,O,680,849,0,0,0,1,53,4
0,P,680,849,0,0,0,2,142,4
0,Q,680,849,0,0,0,2,133,4
0,B,680,853,0,0,0,1,80,7
0,G,680,853,0,0,0,1,70,7
0,H,680,853,0,0,0,1,71,3
0,I,680,853,0,0,0,3,248,7
1,K,680,853,1,87,12,0,0,0
0,L,680,853,0,0,0,1,79,9
0,M,680,853,0,0,0,3,237,3
0,N,680,853,0,0,0,2,137,4
0,O,680,853,0,0,0,2,136,6
0,Q,680,853,0,0,0,2,137,10
0,O,685,687,0,0,0,1,66,13
0,Q,685,687,0,0,0,1,58,6
0,G,685,695,0,0,0,1,69,7
0,I,685,695,0,0,0,1,61,3
0,J,685,695,0,0,0,2,140,10
0,K,685,695,0,0,0,1,58,10
0,Q,685,695,0,0,0,2,145,11
0,A,685,701,0,0,0,1,69,7
0,B,685,701,0,0,0,1,59,3
0,C,685,701,0,0,0,1,79,4
0,D,685,701,0,0,0,1,61,9
0,O,685,701,0,0,0,1,62,3
0,Q,685,701,0,0,0,1,75,5
0,Q,685,707,0,0,0,1,86,15
0,A,685,708,0,0,0,1,83,6
0,B,685,708,0,0,0,4,315,1
0,C,685,708,0,0,0,4,329,1
0,E,685,708,0,0,0,4,277,8
0,F,685,708,0,0,0,1,70,2
0,I,685,708,0,0,0,1,63,6
0,J,685,708,0,0,0,6,505,1
0,K,685,708,0,0,0,1,69,3
0,L,685,708,0,0,0,3,241,1
0,M,685,708,0,0,0,4,372,1
0,N,685,708,0,0,0,6,527,1
0,P,685,708,0,0,0,3,269,2
0,Q,685,708,0,0,0,3,237,1
0,R,685,708,0,0,0,1,78,8
0,F,685,717,0,0,0,1,83,6
0,G,685,717,0,0,0,1,82,8
0,H,685,717,0,0,0,2,138,5
0,M,685,717,0,0,0,1,68,5
0,P,685,717,0,0,0,1,69,2
0,O,685,719,0,0,0,1,97,14
0,Q,685,719,0,0,0,2,127,13
0,D,685,720,0,0,0,4,296,4
0,E,685,720,0,0,0,1,87,3
0,G,685,720,0,0,0,1,69,4
0,K,685,720,0,0,0,1,70,2
0,L,685,720,0,0,0,5,400,1
0,O,685,720,0,0,0,2,143,2
0,P,685,720,0,0,0,2,173,1
0,Q,685,720,0,0,0,4,309,2
0,R,685,720,0,0,0,3,246,2
0,A,685,738,0,0,0,1,73,1
0,B,685,738,0,0,0,1,83,8
0,C,685,738,0,0,0,2,175,2
0,D,685,738,0,0,0,2,131,10
0,E,685,738,0,0,0,3,203,6
0,H,685,738,0,0,0,1,80,9
0,L,685,738,0,0,0,1,72,9
0,M,685,738,0,0,0,1,90,6
0,N,685,738,0,0,0,2,137,5
0,O,685,738,0,0,0,2,135,4
0,P,685,738,0,0,0,1,65,3
0,Q,685,738,0,0,0,1,72,10
0,P,685,754,0,0,0,2,139,2
0,R,685,754,0,0,0,1,70,7
0,Q,685,771,0,0,0,2,123,12
0,C,685,780,0,0,0,1,51,10
0,Q,685,780,0,0,0,1,61,9
0,R,685,780,0,0,0,1,64,4
0,O,685,781,0,0,0,2,155,10
0,R,685,781,0,0,0,1,67,11
0,A,685,786,0,0,0,5,377,4
0,C,685,786,0,0,0,2,119,5
0,E,685,786,0,0,0,2,131,4
0,F,685,786,0,0,0,1,79,5
0,H,685,786,0,0,0,6,462,3
0,I,685,786,0,0,0,2,152,5
0,N,685,786,0,0,0,2,137,3
0,O,685,786,0,0,0,2,166,1
0,P,685,786,0,0,0,1,77,3
0,Q,685,786,0,0,0,3,211,1
0,R,685,786,0,0,0,4,263,4
0,A,685,789,0,0,0,1,61,7
0,B,685,789,0,0,0,1,62,9
0,D,685,789,0,0,0,3,202,6
0,E,685,789,0,0,0,1,73,2
0,F,685,789,0,0,0,3,238,11
0,P,685,789,0,0,0,1,66,7
0,R,685,789,0,0,0,1,76,9
0,A,685,793,0,0,0,1,80,10
0,B,685,793,0,0,0,2,153,10
0,E,685,793,0,0,0,1,77,5
0,G,685,793,0,0,0,2,138,6
0,H,685,793,0,0,0,4,326,1
0,I,685,793,0,0,0,2,144,3
0,K,685,793,0,0,0,3,209,2
0,L,685,793,0,0,0,1,79,4
0,M,685,793,0,0,0,3,231,2
0,N,685,793,0,0,0,1,76,7
0,P,685,793,0,0,0,1,85,4
0,H,685,814,0,0,0,1,92,16
0,P,685,814,0,0,0,1,81,16
0,L,685,817,0,0,0,2,141,7
0,M,685,817,0,0,0,1,71,8
0,L,685,825,0,0,0,1,79,11
0,P,685,825,0,0,0,5,370,11
0,Q,685,825,0,0,0,1,62,12
0,R,685,825,0,0,0,1,88,5
0,I,685,827,0,0,0,2,146,6
0,L,685,827,0,0,0,2,155,6
0,Q,685,827,0,0,0,1,79,5
0,J,685,828,0,0,0,1,60,13
0,Q,685,828,0,0,0,1,71,16
0,L,685,830,0,0,0,1,84,4
0,M,685,835,0,0,0,2,173,12
0,N,685,835,0,0,0,1,76,12
0,Q,685,835,0,0,0,1,59,16
0,C,685,843,0,0,0,2,157,10
0,J,685,843,0,0,0,3,239,7
0,K,685,843,0,0,0,2,131,6
0,M,685,843,0,0,0,2,148,7
0,O,685,843,0,0,0,4,287,2
0,P,685,843,0,0,0,1,84,5
0,K,685,846,0,0,0,2,166,7
0,R,685,846,0,0,0,4,291,9
0,E,685,849,0,0,0,4,257,8
0,G,685,849,0,0,0,1,80,8
0,H,685,849,0,0,0,2,142,5
0,I,685,849,0,0,0,1,76,6
0,J,685,849,0,0,0,3,193,6
0,L,685,849,0,0,0,1,76,2
0,M,685,849,0,0,0,2,143,3
0,N,685,849,0,0,0,1,61,12
0,O,685,849,0,0,0,1,53,4
0,P,685,849,0,0,0,2,142,4
0,Q,685,849,0,0,0,2,133,4
0,B,685,853,0,0,0,1,80,7
0,G,685,853,0,0,0,1,70,7
0,H,685,853,0,0,0,1,71,3
0,I,685,853,0,0,0,3,248,7
0,L,685,853,0,0,0,1,79,9
0,M,685,853,0,0,0,3,237,3
0,N,685,853,0,0,0,2,137,4
0,O,685,853,0,0,0,2,136,6
0,Q,685,853,0,0,0,2,137,10
0,G,687,695,0,0,0,1,69,7
0,I,687,695,0,0,0,1,61,3
0,J,687,695,0,0,0,2,140,10
0,K,687,695,0,0,0,1,58,10
1,O,687,695,1,66,13,0,0,0
0,Q,687,695,1,58,6,2,145,11
0,A,687,701,0,0,0,1,69,7
0,B,687,701,0,0,0,1,59,3
0,C,687,701,0,0,0,1,79,4
0,D,687,701,0,0,0,1,61,9
1,O,687,701,1,66,13,1,62,3
1,Q,687,701,1,58,6,1,75,5
1,O,687,702,1,66,13,0,0,0
1,Q,687,702,1,58,6,0,0,0
1,O,687,707,1,66,13,0,0,0
0.5,Q,687,707,1,58,6,1,86,15
0,A,687,708,0,0,0,1,83,6
0,B,687,708,0,0,0,4,315,1
0,C,687,708,0,0,0,4,329,1
0,E,687,708,0,0,0,4,277,8
0,F,687,708,0,0,0,1,70,2
0,I,687,708,0,0,0,1,63,6
0,J,687,708,0,0,0,6,505,1
0,K,687,708,0,0,0,1,69,3
0,L,687,708,0,0,0,3,241,1
0,M,687,708,0,0,0,4,372,1
0,N,687,708,0,0,0,6,527,1
1,O,687,708,1,66,13,0,0,0
0,P,687,708,0,0,0,3,269,2
1,Q,687,708,1,58,6,3,237,1
0,R,687,708,0,0,0,1,78,8
0,F,687,717,0,0,0,1,83,6
0,G,687,717,0,0,0,1,82,8
0,H,687,717,0,0,0,2,138,5
0,M,687,717,0,0,0,1,68,5
1,O,687,717,1,66,13,0,0,0
0,P,687,717,0,0,0,1,69,2
1,Q,687,717,1,58,6,0,0,0
0.5,O,687,719,1,66,13,1,97,14
0,Q,687,719,1,58,6,2,127,13
0,D,687,720,0,0,0,4,296,4
0,E,687,720,0,0,0,1,87,3
0,G,687,720,0,0,0,1,69,4
0,K,687,720,0,0,0,1,70,2
0,L,687,720,0,0,0,5,400,1
1,O,687,720,1,66,13,2,143,2
0,P,687,720,0,0,0,2,173,1
1,Q,687,720,1,58,6,4,309,2
0,R,687,720,0,0,0,3,246,2
0,A,687,738,0,0,0,1,73,1
0,B,687,738,0,0,0,1,83,8
0,C,687,738,0,0,0,2,175,2
0,D,687,738,0,0,0,2,131,10
0,E,687,738,0,0,0,3,203,6
0,H,687,738,0,0,0,1,80,9
0,L,687,738,0,0,0,1,72,9
0,M,687,738,0,0,0,1,90,6
0,N,687,738,0,0,0,2,137,5
1,O,687,738,1,66,13,2,135,4
0,P,687,738,0,0,0,1,65,3
0.5,Q,687,738,1,58,6,1,72,10
1,O,687,748,1,66,13,0,0,0
1,Q,687,748,1,58,6,0,0,0
1,O,687,754,1,66,13,0,0,0
0,P,687,754,0,0,0,2,139,2
1,Q,687,754,1,58,6,0,0,0
0,R,687,754,0,0,0,1,70,7
1,O,687,771,1,66,13,0,0,0
0,Q,687,771,1,58,6,2,123,12
1,O,687,772,1,66,13,0,0,0
1,Q,687,772,1,58,6,0,0,0
1,O,687,775,1,66,13,0,0,0
1,Q,687,775,1,58,6,0,0,0
0,C,687,780,0,0,0,1,51,10
1,O,687,780,1,66,13,0,0,0
0.5,Q,687,780,1,58,6,1,61,9
0,R,687,780,0,0,0,1,64,4
1,O,687,781,1,66,13,2,155,10
1,Q,687,781,1,58,6,0,0,0
0,R,687,781,0,0,0,1,67,11
0,A,687,786,0,0,0,5,377,4
0,C,687,786,0,0,0,2,119,5
0,E,687,786,0,0,0,2,131,4
0,F,687,786,0,0,0,1,79,5
0,H,687,786,0,0,0,6,462,3
0,I,687,786,0,0,0,2,152,5
0,N,687,786,0,0,0,2,137,3
1,O,687,786,1,66,13,2,166,1
0,P,687,786,0,0,0,1,77,3
1,Q,687,786,1,58,6,3,211,1
0,R,687,786,0,0,0,4,263,4
0,A,687,789,0,0,0,1,61,7
0,B,687,789,0,0,0,1,62,9
0,D,687,789,0,0,0,3,202,6
0,E,687,789,0,0,0,1,73,2
0,F,687,789,0,0,0,3,238,11
1,O,687,789,1,66,13,0,0,0
0,P,687,789,0,0,0,1,66,7
1,Q,687,789,1,58,6,0,0,0
0,R,687,789,0,0,0,1,76,9
0,A,687,793,0,0,0,1,80,10
0,B,687,793,0,0,0,2,153,10
0,E,687,793,0,0,0,1,77,5
0,G,687,793,0,0,0,2,138,6
0,H,687,793,0,0,0,4,326,1
0,I,687,793,0,0,0,2,144,3
0,K,687,793,0,0,0,3,209,2
0,L,687,793,0,0,0,1,79,4
0,M,687,793,0,0,0,3,231,2
0,N,687,793,0,0,0,1,76,7
1,O,687,793,1,66,13,0,0,0
0,P,687,793,0,0,0,1,85,4
1,Q,687,793,1,58,6,0,0,0
0,H,687,814,0,0,0,1,92,16
1,O,687,814,1,66,13,0,0,0
0,P,687,814,0,0,0,1,81,16
1,Q,687,814,1,58,6,0,0,0
0,L,687,817,0,0,0,2,141,7
0,M,687,817,0,0,0,1,71,8
1,O,687,817,1,66,13,0,0,0
1,Q,687,817,1,58,6,0,0,0
0,L,687,825,0,0,0,1,79,11
1,O,687,825,1,66,13,0,0,0
0,P,687,825,0,0,0,5,370,11
0.5,Q,687,825,1,58,6,1,62,12
0,R,687,825,0,0,0,1,88,5
0,I,687,827,0,0,0,2,146,6
0,L,687,827,0,0,0,2,155,6
1,O,687,827,1,66,13,0,0,0
1,Q,687,827,1,58,6,1,79,5
0,J,687,828,0,0,0,1,60,13
1,O,687,828,1,66,13,0,0,0
0.5,Q,687,828,1,58,6,1,71,16
0,L,687,830,0,0,0,1,84,4
1,O,687,830,1,66,13,0,0,0
1,Q,687,830,1,58,6,0,0,0
0,M,687,835,0,0,0,2,173,12
0,N,687,835,0,0,0,1,76,12
1,O,687,835,1,66,13,0,0,0
0.5,Q,687,835,1,58,6,1,59,16
0,C,687,843,0,0,0,2,157,10
0,J,687,843,0,0,0,3,239,7
0,K,687,843,0,0,0,2,131,6
0,M,687,843,0,0,0,2,148,7
1,O,687,843,1,66,13,4,287,2
0,P,687,843,0,0,0,1,84,5
1,Q,687,843,1,58,6,0,0,0
0,K,687,846,0,0,0,2,166,7
1,O,687,846,1,66,13,0,0,0
1,Q,687,846,1,58,6,0,0,0
0,R,687,846,0,0,0,4,291,9
0,E,687,849,0,0,0,4,257,8
0,G,687,849,0,0,0,1,80,8
0,H,687,849,0,0,0,2,142,5
0,I,687,849,0,0,0,1,76,6
0,J,687,849,0,0,0,3,193,6
0,L,687,849,0,0,0,1,76,2
0,M,687,849,0,0,0,2,143,3
0,N,687,849,0,0,0,1,61,12
1,O,687,849,1,66,13,1,53,4
0,P,687,849,0,0,0,2,142,4
1,Q,687,849,1,58,6,2,133,4
0,B,687,853,0,0,0,1,80,7
0,G,687,853,0,0,0,1,70,7
0,H,687,853,0,0,0,1,71,3
0,I,687,853,0,0,0,3,248,7
0,L,687,853,0,0,0,1,79,9
0,M,687,853,0,0,0,3,237,3
0,N,687,853,0,0,0,2,137,4
1,O,687,853,1,66,13,2,136,6
0,Q,687,853,1,58,6,2,137,10
0,A,695,701,0,0,0,1,69,7
0,B,695,701,0,0,0,1,59,3
0,C,695,701,0,0,0,1,79,4
0,D,695,701,0,0,0,1,61,9
1,G,695,701,1,69,7,0,0,0
1,I,695,701,1,61,3,0,0,0
1,J,695,701,2,140,10,0,0,0
1,K,695,701,1,58,10,0,0,0
0,O,695,701,0,0,0,1,62,3
1,Q,695,701,2,145,11,1,75,5
1,G,695,702,1,69,7,0,0,0
1,I,695,702,1,61,3,0,0,0
1,J,695,702,2,140,10,0,0,0
1,K,695,702,1,58,10,0,0,0
1,Q,695,702,2,145,11,0,0,0
1,G,695,707,1,69,7,0,0,0
1,I,695,707,1,61,3,0,0,0
1,J,695,707,2,140,10,0,0,0
1,K,695,707,1,58,10,0,0,0
1,Q,695,707,2,145,11,1,86,15
0,A,695,708,0,0,0,1,83,6
0,B,695,708,0,0,0,4,315,1
0,C,695,708,0,0,0,4,329,1
0,E,695,708,0,0,0,4,277,8
0,F,695,708,0,0,0,1,70,2
1,G,695,708,1,69,7,0,0,0
0.5,I,695,708,1,61,3,1,63,6
1,J,695,708,2,140,10,6,505,1
1,K,695,708,1,58,10,1,69,3
0,L,695,708,0,0,0,3,241,1
0,M,695,708,0,0,0,4,372,1
0,N,695,708,0,0,0,6,527,1
0,P,695,708,0,0,0,3,269,2
1,Q,695,708,2,145,11,3,237,1
0,R,695,708,0,0,0,1,78,8
0,F,695,717,0,0,0,1,83,6
0.5,G,695,717,1,69,7,1,82,8
0,H,695,717,0,0,0,2,138,5
1,I,695,717,1,61,3,0,0,0
1,J,695,717,2,140,10,0,0,0
1,K,695,717,1,58,10,0,0,0
0,M,695,717,0,0,0,1,68,5
0,P,695,717,0,0,0,1,69,2
1,Q,695,717,2,145,11,0,0,0
1,G,695,719,1,69,7,0,0,0
1,I,695,719,1,61,3,0,0,0
1,J,695,719,2,140,10,0,0,0
1,K,695,719,1,58,10,0,0,0
0,O,695,719,0,0,0,1,97,14
0.5,Q,695,719,2,145,11,2,127,13
0,D,695,720,0,0,0,4,296,4
0,E,695,720,0,0,0,1,87,3
1,G,695,720,1,69,7,1,69,4
1,I,695,720,1,61,3,0,0,0
1,J,695,720,2,140,10,0,0,0
1,K,695,720,1,58,10,1,70,2
0,L,695,720,0,0,0,5,400,1
0,O,695,720,0,0,0,2,143,2
0,P,695,720,0,0,0,2,173,1
1,Q,695,720,2,145,11,4,309,2
0,R,695,720,0,0,0,3,246,2
0,A,695,738,0,0,0,1,73,1
0,B,695,738,0,0,0,1,83,8
0,C,695,738,0,0,0,2,175,2
0,D,695,738,0,0,0,2,131,10
0,E,695,738,0,0,0,3,203,6
1,G,695,738,1,69,7,0,0,0
0,H,695,738,0,0,0,1,80,9
1,I,695,738,1,61,3,0,0,0
1,J,695,738,2,140,10,0,0,0
1,K,695,738,1,58,10,0,0,0
0,L,695,738,0,0,0,1,72,9
0,M,695,738,0,0,0,1,90,6
0,N,695,738,0,0,0,2,137,5
0,O,695,738,0,0,0,2,135,4
0,P,695,738,0,0,0,1,65,3
1,Q,695,738,2,145,11,1,72,10
1,G,695,748,1,69,7,0,0,0
1,I,695,748,1,61,3,0,0,0
1,J,695,748,2,140,10,0,0,0
1,K,695,748,1,58,10,0,0,0
1,Q,695,748,2,145,11,0,0,0
1,G,695,754,1,69,7,0,0,0
1,I,695,754,1,61,3,0,0,0
1,J,695,754,2,140,10,0,0,0
1,K,695,754,1,58,10,0,0,0
0,P,695,754,0,0,0,2,139,2
1,Q,695,754,2,145,11,0,0,0
0,R,695,754,0,0,0,1,70,7
1,G,695,771,1,69,7,0,0,0
1,I,695,771,1,61,3,0,0,0
1,J,695,771,2,140,10,0,0,0
1,K,695,771,1,58,10,0,0,0
0.5,Q,695,771,2,145,11,2,123,12
1,G,695,772,1,69,7,0,0,0
1,I,695,772,1,61,3,0,0,0
1,J,695,772,2,140,10,0,0,0
1,K,695,772,1,58,10,0,0,0
1,Q,695,772,2,145,11,0,0,0
1,G,695,775,1,69,7,0,0,0
1,I,695,775,1,61,3,0,0,0
1,J,695,775,2,140,10,0,0,0
1,K,695,775,1,58,10,0,0,0
1,Q,695,775,2,145,11,0,0,0
0,C,695,780,0,0,0,1,51,10
1,G,695,780,1,69,7,0,0,0
1,I,695,780,1,61,3,0,0,0
1,J,695,780,2,140,10,0,0,0
1,K,695,780,1,58,10,0,0,0
1,Q,695,780,2,145,11,1,61,9
0,R,695,780,0,0,0,1,64,4
1,G,695,781,1,69,7,0,0,0
1,I,695,781,1,61,3,0,0,0
1,J,695,781,2,140,10,0,0,0
1,K,695,781,1,58,10,0,0,0
0,O,695,781,0,0,0,2,155,10
1,Q,695,781,2,145,11,0,0,0
0,R,695,781,0,0,0,1,67,11
0,A,695,786,0,0,0,5,377,4
0,C,695,786,0,0,0,2,119,5
0,E,695,786,0,0,0,2,131,4
0,F,695,786,0,0,0,1,79,5
1,G,695,786,1,69,7,0,0,0
0,H,695,786,0,0,0,6,462,3
0,I,695,786,1,61,3,2,152,5
1,J,695,786,2,140,10,0,0,0
1,K,695,786,1,58,10,0,0,0
0,N,695,786,0,0,0,2,137,3
0,O,695,786,0,0,0,2,166,1
0,P,695,786,0,0,0,1,77,3
1,Q,695,786,2,145,11,3,211,1
0,R,695,786,0,0,0,4,263,4
0,A,695,789,0,0,0,1,61,7
0,B,695,789,0,0,0,1,62,9
0,D,695,789,0,0,0,3,202,6
0,E,695,789,0,0,0,1,73,2
0,F,695,789,0,0,0,3,238,11
1,G,695,789,1,69,7,0,0,0
1,I,695,789,1,61,3,0,0,0
1,J,695,789,2,140,10,0,0,0
1,K,695,789,1,58,10,0,0,0
0,P,695,789,0,0,0,1,66,7
1,Q,695,789,2,145,11,0,0,0
0,R,695,789,0,0,0,1,76,9
0,A,695,793,0,0,0,1,80,10
0,B,695,793,0,0,0,2,153,10
0,E,695,793,0,0,0,1,77,5
1,G,695,793,1,69,7,2,138,6
0,H,695,793,0,0,0,4,326,1
0.5,I,695,793,1,61,3,2,144,3
1,J,695,793,2,140,10,0,0,0
1,K,695,793,1,58,10,3,209,2
0,L,695,793,0,0,0,1,79,4
0,M,695,793,0,0,0,3,231,2
0,N,695,793,0,0,0,1,76,7
0,P,695,793,0,0,0,1,85,4
1,Q,695,793,2,145,11,0,0,0
1,G,695,814,1,69,7,0,0,0
0,H,695,814,0,0,0,1,92,16
1,I,695,814,1,61,3,0,0,0
1,J,695,814,2,140,10,0,0,0
1,K,695,814,1,58,10,0,0,0
0,P,695,814,0,0,0,1,81,16
1,Q,695,814,2,145,11,0,0,0
1,G,695,817,1,69,7,0,0,0
1,I,695,817,1,61,3,0,0,0
1,J,695,817,2,140,10,0,0,0
1,K,695,817,1,58,10,0,0,0
0,L,695,817,0,0,0,2,141,7
0,M,695,817,0,0,0,1,71,8
1,Q,695,817,2,145,11,0,0,0
1,G,695,825,1,69,7,0,0,0
1,I,695,825,1,61,3,0,0,0
1,J,695,825,2,140,10,0,0,0
1,K,695,825,1,58,10,0,0,0
0,L,695,825,0,0,0,1,79,11
0,P,695,825,0,0,0,5,370,11
1,Q,695,825,2,145,11,1,62,12
0,R,695,825,0,0,0,1,88,5
1,G,695,827,1,69,7,0,0,0
0,I,695,827,1,61,3,2,146,6
1,J,695,827,2,140,10,0,0,0
1,K,695,827,1,58,10,0,0,0
0,L,695,827,0,0,0,2,155,6
1,Q,695,827,2,145,11,1,79,5
1,G,695,828,1,69,7,0,0,0
1,I,695,828,1,61,3,0,0,0
1,J,695,828,2,140,10,1,60,13
1,K,695,828,1,58,10,0,0,0
1,Q,695,828,2,145,11,1,71,16
1,G,695,830,1,69,7,0,0,0
1,I,695,830,1,61,3,0,0,0
1,J,695,830,2,140,10,0,0,0
1,K,695,830,1,58,10,0,0,0
0,L,695,830,0,0,0,1,84,4
1,Q,695,830,2,145,11,0,0,0
1,G,695,835,1,69,7,0,0,0
1,I,695,835,1,61,3,0,0,0
1,J,695,835,2,140,10,0,0,0
1,K,695,835,1,58,10,0,0,0
0,M,695,835,0,0,0,2,173,12
0,N,695,835,0,0,0,1,76,12
1,Q,695,835,2,145,11,1,59,16
0,C,695,843,0,0,0,2,157,10
1,G,695,843,1,69,7,0,0,0
1,I,695,843,1,61,3,0,0,0
1,J,695,843,2,140,10,3,239,7
1,K,695,843,1,58,10,2,131,6
0,M,695,843,0,0,0,2,148,7
0,O,695,843,0,0,0,4,287,2
0,P,695,843,0,0,0,1,84,5
1,Q,695,843,2,145,11,0,0,0
1,G,695,846,1,69,7,0,0,0
1,I,695,846,1,61,3,0,0,0
1,J,695,846,2,140,10,0,0,0
1,K,695,846,1,58,10,2,166,7
1,Q,695,846,2,145,11,0,0,0
0,R,695,846,0,0,0,4,291,9
0,E,695,849,0,0,0,4,257,8
0.5,G,695,849,1,69,7,1,80,8
0,H,695,849,0,0,0,2,142,5
0.5,I,695,849,1,61,3,1,76,6
1,J,695,849,2,140,10,3,193,6
1,K,695,849,1,58,10,0,0,0
0,L,695,849,0,0,0,1,76,2
0,M,695,849,0,0,0,2,143,3
0,N,695,849,0,0,0,1,61,12
